microsec deg hall1 hall2 accelX accelY
167074708 180 655 659 4.39 -0.26
167143348 180 730 741 -2.06 -0.10
167213032 180 765 766 1.74 1.20
167280628 180 765 764 -2.35 0.93
167349272 180 730 716 -2.57 0.28
167417912 180 675 656 2.85 1.47
167485516 180 765 764 1.98 1.24
167553116 180 767 767 1.98 -1.38
167621756 180 758 752 2.07 3.47
167689356 180 729 627 0.72 1.53
167756956 180 753 753 -0.22 0.71
167825604 180 767 767 1.34 1.67
167893196 180 765 762 -2.74 1.81
167961832 180 726 686 3.49 3.26
168029432 180 708 710 -2.71 -2.98
168099112 180 766 765 -3.73 1.30
168167748 180 768 766 1.37 1.01
168235344 180 749 737 2.07 2.94
168354864 180 704 632 -4.63 0.00
168383752 180 15729 0 2.07 0.00
168447312 180 767 13107 -2.36 0.00
168518032 180 763 28836 0.59 0.00
168587708 180 2621 -2621 0.00 0.00
168658432 180 31457 28836 0.00 1.12
168730188 180 -7864 766 0.00 0.97
168799872 180 -10486 765 0.00 -1.13
168871632 180 -26214 654 0.00 5.19
168942352 180 23593 727 0.00 -1.65
169013076 180 -28836 766 0.00 5.08
169083796 180 -31457 763 0.00 -1.75
169155552 180 -13107 725 0.00 0.80
169226284 180 0 673 0.00 0.47
169291804 180 -23593 764 0.00 1.00
169362524 180 2621 764 0.00 -4.61
169432204 180 31457 745 0.00 1.92
169501884 180 -5243 578 0.00 -3.38
169572592 180 15729 757 0.00 -0.02
169643312 180 765 767 -2.26 0.83
169711952 180 763 754 -1.47 -2.47
169781632 180 624 644 -3.28 -0.63
169851312 180 745 750 1.11 0.56
169918912 180 766 767 3.19 3.22
169986508 180 762 764 -1.74 -0.58
170056192 180 726 704 -2.10 1.74
170124832 180 678 700 -3.26 -2.89
170194508 180 763 765 0.33 1.13
170262112 180 765 766 -2.92 0.46
170330752 180 751 743 1.73 2.39
170398348 180 620 622 -3.03 0.76
170466988 180 757 757 -0.88 0.02
170535632 180 768 768 1.02 1.09
170603228 180 765 759 1.30 1.71
170670832 180 735 659 0.82 2.33
170738432 180 729 734 0.95 -0.74
170807068 180 765 766 4.29 1.00
170874672 180 763 765 -1.79 -0.49
170944356 180 741 727 2.96 4.35
171011956 180 659 655 -0.70 -1.31
171081636 180 762 763 0.55 2.77
171201124 180 764 767 -4.30 0.00
171230020 180 -15729 31457 0.00 0.00
171298772 180 -13107 -26214 0.00 -0.32
171373668 180 26214 763 0.00 3.73
171443340 180 -31457 767 0.00 1.74
171514060 180 -23593 763 0.00 0.96
171584776 180 18350 593 0.00 0.46
171654456 180 750 756 1.37 -0.56
171723088 180 766 767 -1.38 0.76
171791728 180 767 763 -1.26 0.51
171860368 180 707 687 6.20 0.62
